#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,
162,CVE-2015-8845,284,,DoS,2016-04-27,2018-01-04,4.9,None,Local,Low,Not required,None,None,Complete,"The tm_reclaim_thread function in arch/powerpc/kernel/process.c in the Linux kernel before 4.4.1 on powerpc platforms does not ensure that TM suspend mode exists before proceeding with a tm_reclaim call, which allows local users to cause a denial of service (TM Bad Thing exception and panic) via a crafted application."
163,CVE-2015-8844,20,,DoS,2016-04-27,2018-01-04,4.7,None,Local,Medium,Not required,None,None,Complete,"The signal implementation in the Linux kernel before 4.3.5 on powerpc platforms does not check for an MSR with both the S and T bits set, which allows local users to cause a denial of service (TM Bad Thing exception and panic) via a crafted application."
164,CVE-2015-8839,362,,DoS,2016-05-02,2018-01-04,1.9,None,Local,Medium,Not required,None,None,Partial,Multiple race conditions in the ext4 filesystem implementation in the Linux kernel before 4.5 allow local users to cause a denial of service (disk corruption) by writing to a page that is associated with a different user's file after unsynchronized hole punching and page-fault handling.
165,CVE-2015-8830,,,DoS Overflow,2016-05-02,2018-10-31,7.2,None,Local,Low,Not required,Complete,Complete,Complete,Integer overflow in the aio_setup_single_vector function in fs/aio.c in the Linux kernel 4.0 allows local users to cause a denial of service or possibly have unspecified other impact via a large AIO iovec. NOTE: this vulnerability exists because of a CVE-2012-6701 regression.
166,CVE-2015-8816,,,DoS,2016-04-27,2016-12-02,7.2,None,Local,Low,Not required,Complete,Complete,Complete,"The hub_activate function in drivers/usb/core/hub.c in the Linux kernel before 4.3.5 does not properly maintain a hub-interface data structure, which allows physically proximate attackers to cause a denial of service (invalid memory access and system crash) or possibly have unspecified other impact by unplugging a USB hub device."
167,CVE-2015-8812,,,DoS Exec Code,2016-04-27,2018-01-04,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,"drivers/infiniband/hw/cxgb3/iwch_cm.c in the Linux kernel before 4.5 does not properly identify error conditions, which allows remote attackers to execute arbitrary code or cause a denial of service (use-after-free) via crafted packets."
168,CVE-2015-8787,,,DoS,2016-02-07,2016-12-05,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,"The nf_nat_redirect_ipv4 function in net/netfilter/nf_nat_redirect.c in the Linux kernel before 4.4 allows remote attackers to cause a denial of service (NULL pointer dereference and system crash) or possibly have unspecified other impact by sending certain IPv4 packets to an incompletely configured interface, a related issue to CVE-2003-1604."
169,CVE-2015-8785,399,,DoS,2016-02-07,2016-12-05,4.9,None,Local,Low,Not required,None,None,Complete,The fuse_fill_write_pages function in fs/fuse/file.c in the Linux kernel before 4.4 allows local users to cause a denial of service (infinite loop) via a writev system call that triggers a zero length for the first segment of an iov.
170,CVE-2015-8767,362,,DoS,2016-02-07,2018-08-30,4.9,None,Local,Low,Not required,None,None,Complete,"net/sctp/sm_sideeffect.c in the Linux kernel before 4.3 does not properly manage the relationship between a lock and a socket, which allows local users to cause a denial of service (deadlock) via a crafted sctp_accept call."
171,CVE-2015-8746,,,DoS,2016-05-02,2018-01-04,5.0,None,Remote,Low,Not required,None,None,Partial,"fs/nfs/nfs4proc.c in the NFS client in the Linux kernel before 4.2.2 does not properly initialize memory for migration recovery operations, which allows remote NFS servers to cause a denial of service (NULL pointer dereference and panic) via crafted network traffic."
172,CVE-2015-8709,264,,+Priv,2016-02-07,2017-11-03,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,"** DISPUTED ** kernel/ptrace.c in the Linux kernel through 4.4.1 mishandles uid and gid mappings, which allows local users to gain privileges by establishing a user namespace, waiting for a root process to enter that namespace with an unsafe uid or gid, and then using the ptrace system call. NOTE: the vendor states ""there is no kernel bug here."""
173,CVE-2015-8575,200,,Bypass +Info,2016-02-07,2017-11-03,2.1,None,Local,Low,Not required,Partial,None,None,"The sco_sock_bind function in net/bluetooth/sco.c in the Linux kernel before 4.3.4 does not verify an address length, which allows local users to obtain sensitive information from kernel memory and bypass the KASLR protection mechanism via a crafted application."
174,CVE-2015-8551,,,DoS,2016-04-13,2017-11-03,4.7,None,Local,Medium,Not required,None,None,Complete,"The PCI backend driver in Xen, when running on an x86 system and using Linux 3.1.x through 4.3.x as the driver domain, allows local guest administrators to hit BUG conditions and cause a denial of service (NULL pointer dereference and host OS crash) by leveraging a system with access to a passed-through MSI or MSI-X capable physical PCI device and a crafted sequence of XEN_PCI_OP_* operations, aka ""Linux pciback missing sanity checks."""
175,CVE-2015-8539,264,,DoS +Priv,2016-02-07,2018-10-30,7.2,None,Local,Low,Not required,Complete,Complete,Complete,"The KEYS subsystem in the Linux kernel before 4.4 allows local users to gain privileges or cause a denial of service (BUG) via crafted keyctl commands that negatively instantiate a key, related to security/keys/encrypted-keys/encrypted.c, security/keys/trusted.c, and security/keys/user_defined.c."
176,CVE-2015-8324,,,DoS,2016-05-02,2016-11-28,4.9,None,Local,Low,Not required,None,None,Complete,"The ext4 implementation in the Linux kernel before 2.6.34 does not properly track the initialization of certain data structures, which allows physically proximate attackers to cause a denial of service (NULL pointer dereference and panic) via a crafted USB device, related to the ext4_fill_super function."
177,CVE-2015-8019,20,,DoS Mem. Corr.,2016-05-02,2016-11-28,7.2,None,Local,Low,Not required,Complete,Complete,Complete,"The skb_copy_and_csum_datagram_iovec function in net/core/datagram.c in the Linux kernel 3.14.54 and 3.18.22 does not accept a length argument, which allows local users to cause a denial of service (memory corruption) or possibly have unspecified other impact via a write system call followed by a recvmsg system call."
178,CVE-2015-7566,,,DoS,2016-02-07,2018-10-09,4.9,None,Local,Low,Not required,None,None,Complete,The clie_5_attach function in drivers/usb/serial/visor.c in the Linux kernel through 4.4.1 allows physically proximate attackers to cause a denial of service (NULL pointer dereference and system crash) or possibly have unspecified other impact by inserting a USB device that lacks a bulk-out endpoint.
179,CVE-2015-7550,362,,DoS,2016-02-07,2017-11-03,4.9,None,Local,Low,Not required,None,None,Complete,"The keyctl_read_key function in security/keys/keyctl.c in the Linux kernel before 4.3.4 does not properly use a semaphore, which allows local users to cause a denial of service (NULL pointer dereference and system crash) or possibly have unspecified other impact via a crafted application that leverages a race condition between keyctl_revoke and keyctl_read calls."
180,CVE-2015-7515,,,DoS,2016-04-27,2017-09-07,4.9,None,Local,Low,Not required,None,None,Complete,The aiptek_probe function in drivers/input/tablet/aiptek.c in the Linux kernel before 4.4 allows physically proximate attackers to cause a denial of service (NULL pointer dereference and system crash) via a crafted USB device that lacks endpoints.
181,CVE-2015-7513,,,DoS,2016-02-07,2017-11-03,4.9,None,Local,Low,Not required,None,None,Complete,"arch/x86/kvm/x86.c in the Linux kernel before 4.4 does not reset the PIT counter values during state restoration, which allows guest OS users to cause a denial of service (divide-by-zero error and host OS crash) via a zero value, related to the kvm_vm_ioctl_set_pit and kvm_vm_ioctl_set_pit2 functions."
182,CVE-2015-5738,200,,+Info,2016-07-26,2017-09-02,7.8,None,Remote,Low,Not required,Complete,None,None,"The RSA-CRT implementation in the Cavium Software Development Kit (SDK) 2.x, when used on OCTEON II CN6xxx Hardware on Linux to support TLS with Perfect Forward Secrecy (PFS), makes it easier for remote attackers to obtain private RSA keys by conducting a Lenstra side-channel attack."
183,CVE-2015-4178,,,DoS,2016-05-02,2016-05-06,4.9,None,Local,Low,Not required,None,None,Complete,"The fs_pin implementation in the Linux kernel before 4.0.5 does not ensure the internal consistency of a certain list data structure, which allows local users to cause a denial of service (system crash) by leveraging user-namespace root access for an MNT_DETACH umount2 system call, related to fs/fs_pin.c and include/linux/fs_pin.h."
184,CVE-2015-4177,,,DoS,2016-05-02,2016-05-06,4.9,None,Local,Low,Not required,None,None,Complete,"The collect_mounts function in fs/namespace.c in the Linux kernel before 4.0.5 does not properly consider that it may execute after a path has been unmounted, which allows local users to cause a denial of service (system crash) by leveraging user-namespace root access for an MNT_DETACH umount2 system call."
185,CVE-2015-4176,200,,+Info,2016-05-02,2016-05-05,2.1,None,Local,Low,Not required,None,Partial,None,"fs/namespace.c in the Linux kernel before 4.0.2 does not properly support mount connectivity, which allows local users to read arbitrary files by leveraging user-namespace root access for deletion of a file or directory."
186,CVE-2015-4170,362,,DoS,2016-05-02,2017-11-11,4.7,None,Local,Medium,Not required,None,None,Complete,Race condition in the ldsem_cmpxchg function in drivers/tty/tty_ldsem.c in the Linux kernel before 3.13-rc4-next-20131218 allows local users to cause a denial of service (ldsem_down_read and ldsem_down_write deadlock) by establishing a new tty thread during shutdown of a previous tty thread.
187,CVE-2015-3288,20,,DoS +Priv,2016-10-16,2017-01-06,7.2,None,Local,Low,Not required,Complete,Complete,Complete,"mm/memory.c in the Linux kernel before 4.1.4 mishandles anonymous pages, which allows local users to gain privileges or cause a denial of service (page tainting) via a crafted application that triggers writing to page zero."
188,CVE-2015-2686,264,,+Priv,2016-05-02,2016-06-27,7.2,None,Local,Low,Not required,Complete,Complete,Complete,"net/socket.c in the Linux kernel 3.19 before 3.19.3 does not validate certain range data for (1) sendto and (2) recvfrom system calls, which allows local users to gain privileges by leveraging a subsystem that uses the copy_from_iter function in the iov_iter interface, as demonstrated by the Bluetooth subsystem."
189,CVE-2015-2672,20,,DoS,2016-05-02,2016-05-06,4.9,None,Local,Low,Not required,None,None,Complete,"The xsave/xrstor implementation in arch/x86/include/asm/xsave.h in the Linux kernel before 3.19.2 creates certain .altinstr_replacement pointers and consequently does not provide any protection against instruction faulting, which allows local users to cause a denial of service (panic) by triggering a fault, as demonstrated by an unaligned memory operand or a non-canonical address memory operand."
190,CVE-2015-1573,19,,DoS,2016-05-02,2018-01-04,4.9,None,Local,Low,Not required,None,None,Complete,"The nft_flush_table function in net/netfilter/nf_tables_api.c in the Linux kernel before 3.18.5 mishandles the interaction between cross-chain jumps and ruleset flushes, which allows local users to cause a denial of service (panic) by leveraging the CAP_NET_ADMIN capability."
191,CVE-2015-1350,264,,DoS,2016-05-02,2017-02-01,2.1,None,Local,Low,Not required,None,None,Partial,"The VFS subsystem in the Linux kernel 3.x provides an incomplete set of requirements for setattr operations that underspecifies removing extended privilege attributes, which allows local users to cause a denial of service (capability stripping) via a failed invocation of a system call, as demonstrated by using chown to remove a capability from the ping or Wireshark dumpcap program."
192,CVE-2015-1339,399,,DoS,2016-04-27,2016-11-30,4.9,None,Local,Low,Not required,None,None,Complete,Memory leak in the cuse_channel_release function in fs/fuse/cuse.c in the Linux kernel before 4.4 allows local users to cause a denial of service (memory consumption) or possibly have unspecified other impact by opening /dev/cuse many times.
