#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,
36,CVE-2016-4418,119,,DoS Overflow,2016-04-30,2016-12-02,4.3,None,Remote,Medium,Not required,None,None,Partial,epan/dissectors/packet-ber.c in the ASN.1 BER dissector in Wireshark 1.12.x before 1.12.10 and 2.x before 2.0.2 allows remote attackers to cause a denial of service (buffer over-read and application crash) via a crafted packet that triggers an empty set.
37,CVE-2016-4417,119,,DoS Overflow,2016-04-30,2016-12-02,4.3,None,Remote,Medium,Not required,None,None,Partial,Off-by-one error in epan/dissectors/packet-gsm_abis_oml.c in the GSM A-bis OML dissector in Wireshark 1.12.x before 1.12.10 and 2.x before 2.0.2 allows remote attackers to cause a denial of service (buffer over-read and application crash) via a crafted packet that triggers a 0xff tag value.
38,CVE-2016-4416,119,,DoS Overflow,2016-04-30,2016-05-04,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-ieee80211.c in the IEEE 802.11 dissector in Wireshark 2.x before 2.0.2 mishandles the Grouping subfield, which allows remote attackers to cause a denial of service (buffer over-read and application crash) via a crafted packet."
39,CVE-2016-4415,119,,DoS Overflow,2016-04-30,2016-05-04,4.3,None,Remote,Medium,Not required,None,None,Partial,"wiretap/vwr.c in the Ixia IxVeriWave file parser in Wireshark 2.x before 2.0.2 incorrectly increases a certain octet count, which allows remote attackers to cause a denial of service (heap-based buffer overflow and application crash) via a crafted file."
40,CVE-2016-4085,20,,DoS Overflow,2016-04-25,2016-12-02,4.3,None,Remote,Medium,Not required,None,None,Partial,Stack-based buffer overflow in epan/dissectors/packet-ncp2222.inc in the NCP dissector in Wireshark 1.12.x before 1.12.11 allows remote attackers to cause a denial of service (application crash) or possibly have unspecified other impact via a long string in a packet.
41,CVE-2016-4084,,,DoS Overflow,2016-04-25,2016-12-02,4.3,None,Remote,Medium,Not required,None,None,Partial,Integer signedness error in epan/dissectors/packet-mswsp.c in the MS-WSP dissector in Wireshark 2.0.x before 2.0.3 allows remote attackers to cause a denial of service (integer overflow and application crash) via a crafted packet that triggers an unexpected array size.
42,CVE-2016-4083,20,,DoS,2016-04-25,2016-12-02,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-mswsp.c in the MS-WSP dissector in Wireshark 2.0.x before 2.0.3 does not ensure that data is available before array allocation, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
43,CVE-2016-4082,119,,DoS Overflow,2016-04-25,2016-12-02,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-gsm_cbch.c in the GSM CBCH dissector in Wireshark 1.12.x before 1.12.11 and 2.0.x before 2.0.3 uses the wrong variable to index an array, which allows remote attackers to cause a denial of service (out-of-bounds access and application crash) via a crafted packet."
44,CVE-2016-4081,284,,DoS,2016-04-25,2016-12-02,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-iax2.c in the IAX2 dissector in Wireshark 1.12.x before 1.12.11 and 2.0.x before 2.0.3 uses an incorrect integer data type, which allows remote attackers to cause a denial of service (infinite loop) via a crafted packet."
45,CVE-2016-4080,119,,DoS Overflow,2016-04-25,2016-12-02,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-pktc.c in the PKTC dissector in Wireshark 1.12.x before 1.12.11 and 2.0.x before 2.0.3 misparses timestamp fields, which allows remote attackers to cause a denial of service (out-of-bounds read and application crash) via a crafted packet."
46,CVE-2016-4079,119,,DoS Overflow,2016-04-25,2016-12-02,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-pktc.c in the PKTC dissector in Wireshark 1.12.x before 1.12.11 and 2.0.x before 2.0.3 does not verify BER identifiers, which allows remote attackers to cause a denial of service (out-of-bounds write and application crash) via a crafted packet."
47,CVE-2016-4078,20,,DoS,2016-04-25,2016-12-02,4.3,None,Remote,Medium,Not required,None,None,Partial,"The IEEE 802.11 dissector in Wireshark 1.12.x before 1.12.11 and 2.0.x before 2.0.3 does not properly restrict element lists, which allows remote attackers to cause a denial of service (deep recursion and application crash) via a crafted packet, related to epan/dissectors/packet-capwap.c and epan/dissectors/packet-ieee80211.c."
48,CVE-2016-4077,,,DoS,2016-04-25,2016-12-02,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/reassemble.c in TShark in Wireshark 2.0.x before 2.0.3 relies on incorrect special-case handling of truncated Tvb data structures, which allows remote attackers to cause a denial of service (use-after-free and application crash) via a crafted packet."
49,CVE-2016-4076,284,,DoS,2016-04-25,2016-12-02,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-ncp2222.inc in the NCP dissector in Wireshark 2.0.x before 2.0.3 does not properly initialize memory for search patterns, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
50,CVE-2016-4006,119,,DoS Overflow,2016-04-25,2016-12-02,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/proto.c in Wireshark 1.12.x before 1.12.11 and 2.0.x before 2.0.3 does not limit the protocol-tree depth, which allows remote attackers to cause a denial of service (stack memory consumption and application crash) via a crafted packet."
51,CVE-2016-2532,119,,DoS Overflow,2016-02-27,2017-09-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The dissect_llrp_parameters function in epan/dissectors/packet-llrp.c in the LLRP dissector in Wireshark 1.12.x before 1.12.10 and 2.0.x before 2.0.2 does not limit the recursion depth, which allows remote attackers to cause a denial of service (memory consumption or application crash) via a crafted packet."
52,CVE-2016-2531,119,,DoS Overflow,2016-02-27,2017-09-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"Off-by-one error in epan/dissectors/packet-rsl.c in the RSL dissector in Wireshark 1.12.x before 1.12.10 and 2.0.x before 2.0.2 allows remote attackers to cause a denial of service (out-of-bounds read and application crash) via a crafted packet that triggers a 0xff tag value, a different vulnerability than CVE-2016-2530."
53,CVE-2016-2530,119,,DoS Overflow,2016-02-27,2017-09-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The dissct_rsl_ipaccess_msg function in epan/dissectors/packet-rsl.c in the RSL dissector in Wireshark 1.12.x before 1.12.10 and 2.0.x before 2.0.2 mishandles the case of an unrecognized TLV type, which allows remote attackers to cause a denial of service (out-of-bounds read and application crash) via a crafted packet, a different vulnerability than CVE-2016-2531."
54,CVE-2016-2529,119,,DoS Overflow,2016-02-27,2017-09-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The iseries_check_file_type function in wiretap/iseries.c in the iSeries file parser in Wireshark 2.0.x before 2.0.2 does not consider that a line may lack the ""OBJECT PROTOCOL"" substring, which allows remote attackers to cause a denial of service (out-of-bounds read and application crash) via a crafted file."
55,CVE-2016-2528,20,,DoS Overflow,2016-02-27,2017-09-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The dissect_nhdr_extopt function in epan/dissectors/packet-lbmc.c in the LBMC dissector in Wireshark 2.0.x before 2.0.2 does not validate length values, which allows remote attackers to cause a denial of service (stack-based buffer overflow and application crash) via a crafted packet."
56,CVE-2016-2527,20,,DoS Overflow,2016-02-27,2017-09-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"wiretap/nettrace_3gpp_32_423.c in the 3GPP TS 32.423 Trace file parser in Wireshark 2.0.x before 2.0.2 does not ensure that a '\0' character is present at the end of certain strings, which allows remote attackers to cause a denial of service (stack-based buffer overflow and application crash) via a crafted file."
57,CVE-2016-2526,20,,DoS,2016-02-27,2017-09-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-hiqnet.c in the HiQnet dissector in Wireshark 2.0.x before 2.0.2 does not validate the data type, which allows remote attackers to cause a denial of service (out-of-bounds read and application crash) via a crafted packet."
58,CVE-2016-2525,20,,DoS,2016-02-27,2017-09-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-http2.c in the HTTP/2 dissector in Wireshark 2.0.x before 2.0.2 does not limit the amount of header data, which allows remote attackers to cause a denial of service (memory consumption or application crash) via a crafted packet."
59,CVE-2016-2524,20,,DoS,2016-02-27,2017-09-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-x509af.c in the X.509AF dissector in Wireshark 2.0.x before 2.0.2 mishandles the algorithm ID, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
60,CVE-2016-2523,399,,DoS,2016-02-27,2017-09-07,7.1,None,Remote,Medium,Not required,None,None,Complete,The dnp3_al_process_object function in epan/dissectors/packet-dnp.c in the DNP3 dissector in Wireshark 1.12.x before 1.12.10 and 2.0.x before 2.0.2 allows remote attackers to cause a denial of service (infinite loop) via a crafted packet.
61,CVE-2016-2522,119,,DoS Overflow,2016-02-27,2017-09-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The dissect_ber_constrained_bitstring function in epan/dissectors/packet-ber.c in the ASN.1 BER dissector in Wireshark 2.0.x before 2.0.2 does not verify that a certain length is nonzero, which allows remote attackers to cause a denial of service (out-of-bounds read and application crash) via a crafted packet."
62,CVE-2016-2521,264,,+Priv,2016-02-27,2017-09-07,7.2,None,Local,Low,Not required,Complete,Complete,Complete,"Untrusted search path vulnerability in the WiresharkApplication class in ui/qt/wireshark_application.cpp in Wireshark 1.12.x before 1.12.10 and 2.0.x before 2.0.2 on Windows allows local users to gain privileges via a Trojan horse riched20.dll.dll file in the current working directory, related to use of QLibrary."
63,CVE-2015-8742,20,,DoS,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The dissect_CPMSetBindings function in epan/dissectors/packet-mswsp.c in the MS-WSP dissector in Wireshark 2.0.x before 2.0.1 does not validate the column size, which allows remote attackers to cause a denial of service (memory consumption or application crash) via a crafted packet."
64,CVE-2015-8741,20,,DoS,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The dissect_ppi function in epan/dissectors/packet-ppi.c in the PPI dissector in Wireshark 2.0.x before 2.0.1 does not initialize a packet-header data structure, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
65,CVE-2015-8740,20,,DoS Overflow,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The dissect_tds7_colmetadata_token function in epan/dissectors/packet-tds.c in the TDS dissector in Wireshark 2.0.x before 2.0.1 does not validate the number of columns, which allows remote attackers to cause a denial of service (stack-based buffer overflow and application crash) via a crafted packet."
66,CVE-2015-8739,20,,DoS,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The ipmi_fmt_udpport function in epan/dissectors/packet-ipmi.c in the IPMI dissector in Wireshark 2.0.x before 2.0.1 improperly attempts to access a packet scope, which allows remote attackers to cause a denial of service (assertion failure and application exit) via a crafted packet."
67,CVE-2015-8738,20,,DoS,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The s7comm_decode_ud_cpu_szl_subfunc function in epan/dissectors/packet-s7comm_szl_ids.c in the S7COMM dissector in Wireshark 2.0.x before 2.0.1 does not validate the list count in an SZL response, which allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted packet."
68,CVE-2015-8737,20,,DoS,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The mp2t_open function in wiretap/mp2t.c in the MP2T file parser in Wireshark 2.0.x before 2.0.1 does not validate the bit rate, which allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted file."
69,CVE-2015-8736,20,,DoS Overflow,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The mp2t_find_next_pcr function in wiretap/mp2t.c in the MP2T file parser in Wireshark 2.0.x before 2.0.1 does not reserve memory for a trailer, which allows remote attackers to cause a denial of service (stack-based buffer overflow and application crash) via a crafted file."
70,CVE-2015-8735,20,,DoS,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The get_value function in epan/dissectors/packet-btatt.c in the Bluetooth Attribute (aka BT ATT) dissector in Wireshark 2.0.x before 2.0.1 uses an incorrect integer data type, which allows remote attackers to cause a denial of service (invalid write operation and application crash) via a crafted packet."
